Bacterial_Species,Prevalence,Mean_Relative_Abundance,Cohort
Lactobacillus_rhamnosus,0.028089887640449437,0.00013707862428250224,Healthy
Lactobacillus_rogosae,0.9719101123595506,0.01328069637101918,Healthy
Lactobacillus_rossiae,0.0056179775280898875,7.274006634303626e-05,Healthy
Lactobacillus_ruminis,0.3707865168539326,0.0002942744061780265,Healthy
Lactobacillus_sakei,0.011235955056179775,3.7941039546227155e-05,Healthy
Lactobacillus_salivarius,0.16292134831460675,0.002123092853976879,Healthy
Lactobacillus_sanfranciscensis,0.12359550561797752,0.0001282364399640026,Healthy
Lactobacillus_satsumensis,0.0056179775280898875,0.00021347695289974136,Healthy
Lactobacillus_sp_D1501,0.016853932584269662,2.5486563504187407e-05,Healthy
Lactobacillus_suebicus,0.0056179775280898875,1.0657565159148424e-05,Healthy
Lactobacillus_uvarum,0.0056179775280898875,1.252282250724574e-05,Healthy
Lactobacillus_vaginalis,0.03932584269662921,3.763440193766956e-05,Healthy
Lactococcus_garvieae,0.028089887640449437,0.007567014748606489,Healthy
Lactococcus_lactis,0.3146067415730337,0.0001306102398999984,Healthy
Lactococcus_piscium,0.0056179775280898875,1.7411436790562534e-05,Healthy
Lactococcus_raffinolactis,0.016853932584269662,2.6355298377778185e-05,Healthy
Lactonifactor_longoviformis,0.9831460674157303,0.00019535621391322962,Healthy
Lagierella_massiliensis,0.016853932584269662,2.8824401593100446e-05,Healthy
Lamprocystis_purpurea,0.0056179775280898875,0.00018907632948185864,Healthy
Lautropia_mirabilis,0.0898876404494382,3.995771472220942e-05,Healthy
Lawsonella_clevelandensis,0.06179775280898876,0.0001894361714621055,Healthy
Lawsonia_intracellularis,0.016853932584269662,3.10134969145896e-05,Healthy
Leadbetterella_byssophila,0.0056179775280898875,3.2012782811962046e-05,Healthy
Leclercia_adecarboxylata,0.05056179775280899,0.00018333345811305578,Healthy
Leclercia_sp_LSNIH1,0.033707865168539325,3.2181790167679215e-05,Healthy
Leclercia_sp_LSNIH3,0.06741573033707865,0.00015857799277446056,Healthy
Leclercia_sp_W17,0.028089887640449437,2.0968341667123928e-05,Healthy
Leclercia_sp_W6,0.033707865168539325,1.5894142171297884e-05,Healthy
Legionella_londiniensis,0.0056179775280898875,1.0605249322530985e-05,Healthy
Lelliottia_amnigena,0.016853932584269662,3.359282613051312e-05,Healthy
Lelliottia_jeotgali,0.016853932584269662,2.301978253028856e-05,Healthy
Lelliottia_nimipressuralis,0.11235955056179775,4.623300904153856e-05,Healthy
Lelliottia_sp_WB101,0.011235955056179775,1.6569796104262164e-05,Healthy
Leminorella_grimontii,0.0056179775280898875,3.686335121906476e-05,Healthy
Leptospira_broomii,0.0056179775280898875,7.923694495186124e-05,Healthy
Leptospira_kirschneri,0.03932584269662921,2.6785038597853634e-05,Healthy
Leptotrichia_buccalis,0.033707865168539325,3.340390205014629e-05,Healthy
Leptotrichia_sp_oral_taxon_212,0.0449438202247191,1.9677998907540483e-05,Healthy
Leptotrichia_sp_oral_taxon_498,0.028089887640449437,2.7426779021691933e-05,Healthy
Leptotrichia_sp_oral_taxon_847,0.011235955056179775,2.765029545093212e-05,Healthy
Leptotrichia_trevisanii,0.016853932584269662,3.7996337299410936e-05,Healthy
Leptotrichia_wadei,0.0898876404494382,5.941648527658041e-05,Healthy
Leuconostoc_citreum,0.011235955056179775,0.00010737234802271771,Healthy
Leuconostoc_garlicum,0.033707865168539325,4.775010649360557e-05,Healthy
Leuconostoc_gelidum,0.016853932584269662,4.340093737560218e-05,Healthy
Leuconostoc_lactis,0.0449438202247191,3.331420401916856e-05,Healthy
Leuconostoc_mesenteroides,0.011235955056179775,3.9945011402397796e-05,Healthy
Levyella_massiliensis,0.7696629213483146,0.00020533982296040053,Healthy
Libanicoccus_massiliensis,0.37640449438202245,4.1935820240118364e-05,Healthy
Lonsdalea_quercina,0.0056179775280898875,2.1129721406408044e-05,Healthy
Luteimonas_huabeiensis,0.0056179775280898875,5.853600110411888e-05,Healthy
Lutispora_thermophila,0.06741573033707865,3.908211196167636e-05,Healthy
Macrococcus_sp_IME1552,0.0056179775280898875,1.4837223977802909e-05,Healthy
Mageeibacillus_indolicus,0.39325842696629215,4.167473697338577e-05,Healthy
Mailhella_massiliensis,0.19662921348314608,0.0001111206892069423,Healthy
Malonomonas_rubra,0.0056179775280898875,1.7020180907661166e-05,Healthy
Mangrovibacter_phragmitis,0.033707865168539325,6.766654538880387e-05,Healthy
Mannheimia_sp_USDA-ARS-USMARC-1261,0.011235955056179775,2.0964871253213466e-05,Healthy
Marinilactibacillus_piezotolerans,0.17415730337078653,4.3720186131494645e-05,Healthy
Mariniphaga_anaerophila,0.23595505617977527,6.77211553106878e-05,Healthy
Marinobacter_hydrocarbonoclasticus,0.0056179775280898875,3.585513900313498e-05,Healthy
Marinomonas_fungiae,0.0056179775280898875,3.590025767195272e-05,Healthy
Marvinbryantia_formatexigens,0.9438202247191011,0.0001003530223077027,Healthy
Massilimaliae_massiliensis,0.5337078651685393,8.095470611589343e-05,Healthy
Massilimicrobiota_timonensis,0.7528089887640449,0.00018808914045152225,Healthy
Massilioclostridium_coli,0.9943820224719101,0.00028540753922764116,Healthy
Mediterranea_massiliensis,0.9887640449438202,0.0028878829414268215,Healthy
Megamonas_funiformis,0.33146067415730335,0.051341834997737985,Healthy
Megamonas_hypermegale,0.2303370786516854,0.0007839434121845927,Healthy
Megasphaera_cerevisiae,0.09550561797752809,6.995556955231096e-05,Healthy
Megasphaera_elsdenii,0.34269662921348315,0.009223430291212484,Healthy
Megasphaera_genomosp_type_1,0.1348314606741573,2.8339505728279984e-05,Healthy
Megasphaera_hexanoica,0.19101123595505617,0.001500518850325853,Healthy
Megasphaera_massiliensis,0.1348314606741573,0.0030393521124107664,Healthy
Megasphaera_micronuciformis,0.4943820224719101,0.0010731566895821497,Healthy
Megasphaera_paucivorans,0.011235955056179775,3.0026241481430474e-05,Healthy
Megasphaera_stantonii,0.28651685393258425,0.00010245329263228013,Healthy
Meiothermus_silvanus,0.06741573033707865,7.064114774159361e-05,Healthy
Merdibacter_massiliensis,0.9719101123595506,0.000192824748661652,Healthy
Merdimonas_faecis,0.9943820224719101,0.00036298135415308686,Healthy
Metakosakonia_sp_MRY16-398,0.07303370786516854,7.477795203319037e-05,Healthy
Microbacterium_aurum,0.0056179775280898875,1.0064759397210053e-05,Healthy
Microbacterium_paraoxydans,0.0056179775280898875,1.8403169418771892e-05,Healthy
Microbacterium_sp_PAMC_28756,0.0056179775280898875,1.7488477306156265e-05,Healthy
Micrococcus_luteus,0.0056179775280898875,1.9641573476411602e-05,Healthy
Millionella_massiliensis,0.028089887640449437,3.836457208429697e-05,Healthy
Mitsuokella_multacida,0.15168539325842698,0.008460376038084869,Healthy
Mixta_calida,0.0056179775280898875,4.6356415549993295e-05,Healthy
Mobilibacterium_timonense,0.016853932584269662,1.8029016811725365e-05,Healthy
Mobiluncus_curtisii,0.02247191011235955,1.747358656856526e-05,Healthy
Mogibacterium_diversum,0.9662921348314607,0.00026720502476216217,Healthy
Mogibacterium_pumilum,0.37640449438202245,3.46732151790702e-05,Healthy
Mogibacterium_timidum,0.2808988764044944,6.768536204399305e-05,Healthy
Monoglobus_pectinilyticus,0.9101123595505618,0.0003791892276989565,Healthy
Moraxella_osloensis,0.0056179775280898875,1.0789102828300087e-05,Healthy
Mordavella_sp_Marseille-P3756,0.9831460674157303,0.0003389266224251868,Healthy
Morganella_morganii,0.05056179775280899,0.0001543530931348503,Healthy
Mucinivorans_hirudinis,0.0449438202247191,2.0650683493962356e-05,Healthy
Murdochiella_massiliensis,0.3595505617977528,3.266131682506999e-05,Healthy
Murdochiella_vaginalis,0.21910112359550563,5.2068471699006484e-05,Healthy
Muribaculum_intestinale,0.6292134831460674,8.507342908914988e-05,Healthy
Mycolicibacterium_malmesburyense,0.0056179775280898875,0.00011964910810692988,Healthy
Mycoplasma_opalescens,0.0056179775280898875,1.1230891256688828e-05,Healthy
Myroides_odoratimimus,0.028089887640449437,2.1329456523028777e-05,Healthy
Ndongobacter_massiliensis,0.05056179775280899,2.4944112246170895e-05,Healthy
Necropsobacter_massiliensis,0.033707865168539325,1.666006700771812e-05,Healthy
Negativibacillus_massiliensis,0.9943820224719101,0.0023653743216145865,Healthy
Negativicoccus_massiliensis,0.011235955056179775,6.277667397826606e-05,Healthy
Neglecta_timonensis,0.8932584269662921,0.00021314362290244146,Healthy
Neisseria_cinerea,0.0449438202247191,2.5570145037472084e-05,Healthy
Neisseria_elongata,0.03932584269662921,2.5954981909874934e-05,Healthy
Neisseria_gonorrhoeae,0.011235955056179775,6.149176766868323e-05,Healthy
Neisseria_lactamica,0.016853932584269662,3.08520059217408e-05,Healthy
Neisseria_meningitidis,0.02247191011235955,2.5458410629537577e-05,Healthy
Neisseria_mucosa,0.2752808988764045,0.00010257402589499925,Healthy
Neisseria_polysaccharea,0.0056179775280898875,2.1344111590902752e-05,Healthy
Neisseria_sicca,0.06741573033707865,3.672901695672112e-05,Healthy
Neisseria_subflava,0.29775280898876405,0.00010247907275064952,Healthy
Neofamilia_massiliensis,0.016853932584269662,3.1786269081519446e-05,Healthy
Neomicrococcus_aestuarii,0.033707865168539325,4.731126445866417e-05,Healthy
Niameybacter_massiliensis,0.033707865168539325,0.0007358114408236101,Healthy
Obesumbacterium_proteus,0.028089887640449437,5.884818130357315e-05,Healthy
Oceanibaculum_pacificum,0.016853932584269662,1.4823323207438591e-05,Healthy
Odoribacter_laneus,0.9044943820224719,0.0011942499259782666,Healthy
Odoribacter_splanchnicus,0.9775280898876404,0.003024482346819175,Healthy
Olegusella_massiliensis,0.10674157303370786,2.3070194768539043e-05,Healthy
Oligella_ureolytica,0.0056179775280898875,2.2200928569458586e-05,Healthy
Olsenella_profusa,0.05056179775280899,2.033104383850751e-05,Healthy
Olsenella_scatoligenes,0.03932584269662921,0.001855163830552795,Healthy
Olsenella_sp_GAM18,0.46629213483146065,0.00043517443727076656,Healthy
Olsenella_sp_oral_taxon_807,0.09550561797752809,2.800997522234376e-05,Healthy
Olsenella_timonensis,0.1797752808988764,0.00022379996140879183,Healthy
Olsenella_uli,0.20786516853932585,6.1025860970746695e-05,Healthy
Olsenella_umbonata,0.011235955056179775,6.872181008787224e-05,Healthy
Oribacterium_parvum,0.39325842696629215,4.8075186818040526e-05,Healthy
Oribacterium_sinus,0.651685393258427,7.260830095246378e-05,Healthy
Ornithobacterium_rhinotracheale,0.19101123595505617,0.00012465447378076983,Healthy
Oscillibacter_ruminantium,0.6179775280898876,6.395156230255243e-05,Healthy
Oscillibacter_sp_PEA192,0.9943820224719101,0.0045696530113170574,Healthy
Oscillibacter_valericigenes,0.4044943820224719,3.546940227695321e-05,Healthy
Oxalobacter_formigenes,0.1404494382022472,0.000441041477317777,Healthy
Oxobacter_pfennigii,0.0056179775280898875,2.8290243834760246e-05,Healthy
Paenibacillus_macerans,0.0056179775280898875,1.710138787358793e-05,Healthy
Paeniclostridium_sordellii,0.07303370786516854,7.772073380413689e-05,Healthy
Pandoraea_pnomenusa,0.0056179775280898875,1.3728601468414906e-05,Healthy
Pantoea_alhagi,0.016853932584269662,2.9806982647175993e-05,Healthy
Pantoea_ananatis,0.02247191011235955,0.00010404534483867779,Healthy
Pantoea_dispersa,0.0056179775280898875,1.1721218988039431e-05,Healthy
Pantoea_sp_At-9b,0.0056179775280898875,2.044285250329148e-05,Healthy
Pantoea_stewartii,0.02247191011235955,2.6573888050762082e-05,Healthy
Papillibacter_cinnamivorans,0.1404494382022472,3.2871779867381445e-05,Healthy
Parabacteroides_chartae,0.028089887640449437,1.1894566118053953e-05,Healthy
Parabacteroides_distasonis,0.9831460674157303,0.009389017920098688,Healthy
Parabacteroides_goldsteinii,0.9325842696629213,0.0009025370197200452,Healthy
Parabacteroides_johnsonii,1.0,0.007839133589614888,Healthy
Parabacteroides_sp_CT06,0.9943820224719101,0.014248247860431901,Healthy
Paraclostridium_bifermentans,0.033707865168539325,7.020453096915262e-05,Healthy
Paracoccus_alkenifer,0.0056179775280898875,1.4513003631478815e-05,Healthy
Paraprevotella_xylaniphila,0.9775280898876404,0.00377252345143711,Healthy
Parascardovia_denticolens,0.11797752808988764,7.44879298786321e-05,Healthy
Parasutterella_excrementihominis,0.5224719101123596,0.0035749160045132574,Healthy
Parolsenella_catena,0.38764044943820225,0.0002934167073686325,Healthy
Parvimonas_micra,0.5,0.00017119249112949747,Healthy
Pasteurella_bettyae,0.1797752808988764,4.665190012620559e-05,Healthy
Pasteurella_multocida,0.0056179775280898875,1.9724949924862616e-05,Healthy
Pasteurellaceae_bacterium_NI1060,0.011235955056179775,1.541945204792072e-05,Healthy
Pectobacterium_brasiliense,0.0056179775280898875,2.3445538643600504e-05,Healthy
Pectobacterium_polaris,0.0056179775280898875,6.914609287091996e-05,Healthy
Pediococcus_acidilactici,0.0056179775280898875,0.00015093822564643376,Healthy
Pelobacter_propionicus,0.0056179775280898875,2.238330616531821e-05,Healthy
Pelomonas_puraquae,0.011235955056179775,2.076251286789371e-05,Healthy
Peptoanaerobacter_stomatis,0.11235955056179775,1.473722828534552e-05,Healthy
Peptoclostridium_litorale,0.0056179775280898875,1.149981776810165e-05,Healthy
Peptococcus_niger,0.011235955056179775,0.0005623811715551365,Healthy
Peptoniphilus_asaccharolyticus,0.2247191011235955,2.667304663115921e-05,Healthy
Peptoniphilus_coxii,0.056179775280898875,6.359730148069342e-05,Healthy
Peptoniphilus_duerdenii,0.10674157303370786,4.166455301602256e-05,Healthy
Peptoniphilus_grossensis,0.056179775280898875,0.00039203757847076557,Healthy
Peptoniphilus_harei,0.07303370786516854,7.959293483338314e-05,Healthy
Peptoniphilus_indolicus,0.0056179775280898875,1.6999203575962305e-05,Healthy
Peptoniphilus_ivorii,0.0056179775280898875,1.62014444007977e-05,Healthy
Peptoniphilus_lacrimalis,0.10674157303370786,0.00016124628459478468,Healthy
Peptoniphilus_obesi,0.0056179775280898875,9.201198836661392e-05,Healthy
Peptoniphilus_rhinitidis,0.011235955056179775,5.430759811726242e-05,Healthy
Peptoniphilus_senegalensis,0.06179775280898876,5.347503296466106e-05,Healthy
Peptoniphilus_timonensis,0.0056179775280898875,5.550455367244843e-05,Healthy
Peptoniphilus_urinimassiliensis,0.0449438202247191,0.0001367022745084819,Healthy
Peptostreptococcaceae_bacterium_oral_taxon_929,0.10112359550561797,8.090044770207176e-05,Healthy
Peptostreptococcus_anaerobius,0.3595505617977528,2.2495976134285443e-05,Healthy
Peptostreptococcus_russellii,0.0056179775280898875,4.012676395378792e-05,Healthy
Peptostreptococcus_stomatis,0.449438202247191,0.0001167947480759778,Healthy
Petrimonas_mucosa,0.3539325842696629,0.00011785906664125702,Healthy
Phascolarctobacterium_faecium,0.5955056179775281,0.01132415880051402,Healthy
Phascolarctobacterium_succinatutens,0.9719101123595506,0.008181329716566668,Healthy
Phocaeicola_abscessus,0.0449438202247191,0.00010029044370278227,Healthy
Phocea_massiliensis,0.9606741573033708,0.00031657185998975685,Healthy
Phoenicibacter_congonensis,0.42696629213483145,3.62826291630329e-05,Healthy
Photorhabdus_asymbiotica,0.011235955056179775,1.2962228068438391e-05,Healthy
Phytobacter_sp_SCO41,0.056179775280898875,8.68765359780743e-05,Healthy
Phytobacter_ursingii,0.03932584269662921,0.001645969398352149,Healthy
Pisciglobus_halotolerans,0.0056179775280898875,5.558101271839795e-05,Healthy
Plautia_stali_symbiont,0.0056179775280898875,5.917500175514361e-05,Healthy
Plesiomonas_shigelloides,0.0056179775280898875,2.2224468927033897e-05,Healthy
Pluralibacter_gergoviae,0.03932584269662921,2.452654964550988e-05,Healthy
Pontibacillus_litoralis,0.2752808988764045,0.0001663035069981729,Healthy
Porphyromonas_asaccharolytica,0.06179775280898876,0.0004998102470580141,Healthy
Porphyromonas_bennonis,0.09550561797752809,0.00013915315653650816,Healthy
Porphyromonas_cangingivalis,0.016853932584269662,3.2385813550283736e-05,Healthy
Porphyromonas_catoniae,0.016853932584269662,2.8106597888995168e-05,Healthy
Porphyromonas_circumdentaria,0.10674157303370786,6.219175717446721e-05,Healthy
Porphyromonas_crevioricanis,0.16292134831460675,2.414348248873213e-05,Healthy
Porphyromonas_endodontalis,0.12359550561797752,0.00027036601964637054,Healthy
Porphyromonas_gingivalis,0.12359550561797752,0.00048070654123804366,Healthy
Porphyromonas_levii,0.3089887640449438,4.172268418667522e-05,Healthy
Porphyromonas_macacae,0.016853932584269662,2.0154352524433643e-05,Healthy
Porphyromonas_somerae,0.5280898876404494,0.00010003567958156705,Healthy
Porticoccus_hydrocarbonoclasticus,0.0056179775280898875,1.0810089350786276e-05,Healthy
Pragia_fontium,0.0056179775280898875,0.0001266523493195981,Healthy
Prevotella_aff_ruminicola_Tc2-24,0.16853932584269662,3.857704104822087e-05,Healthy
Prevotella_albensis,0.3651685393258427,0.00038795243124515976,Healthy
Prevotella_amnii,0.42696629213483145,0.00011959511399736923,Healthy
Prevotella_aurantiaca,0.14606741573033707,3.69842507760337e-05,Healthy
Prevotella_baroniae,0.3707865168539326,8.115801434915163e-05,Healthy
Prevotella_bergensis,0.43820224719101125,0.00025128045281939417,Healthy
Prevotella_bivia,0.7247191011235955,0.0003987601708682903,Healthy
Prevotella_brevis,0.20786516853932585,8.473928610596053e-05,Healthy
Prevotella_bryantii,0.3089887640449438,0.0002222789730939482,Healthy
Prevotella_buccae,0.33146067415730335,0.0001290503095429752,Healthy
Prevotella_buccalis,0.7303370786516854,0.00022335839151448132,Healthy
Prevotella_copri,0.8314606741573034,0.0714901068238139,Healthy
Prevotella_corporis,0.449438202247191,5.939508548743214e-05,Healthy
Prevotella_dentalis,0.3539325842696629,0.00016832413811464393,Healthy
Prevotella_dentasini,0.24719101123595505,0.00010303532170164387,Healthy
Prevotella_denticola,0.33146067415730335,6.498214404118684e-05,Healthy
Prevotella_disiens,0.550561797752809,0.00016308782778079857,Healthy
Prevotella_enoeca,0.3258426966292135,8.331104678222053e-05,Healthy
Prevotella_falsenii,0.17415730337078653,4.275532003583956e-05,Healthy
Prevotella_fusca,0.4606741573033708,0.00013774103030846408,Healthy
Prevotella_histicola,0.3146067415730337,0.00011895435793986229,Healthy
Prevotella_ihumii,0.7696629213483146,0.0006357712261122082,Healthy
Prevotella_intermedia,0.2752808988764045,7.447911976938734e-05,Healthy
Prevotella_jejuni,0.25280898876404495,7.994465923052555e-05,Healthy
Prevotella_loescheii,0.0449438202247191,2.8831410408625052e-05,Healthy
Prevotella_maculosa,0.1404494382022472,3.891708618963031e-05,Healthy
Prevotella_marshii,0.4550561797752809,7.829645953696302e-05,Healthy
Prevotella_melaninogenica,0.33146067415730335,0.00028532692549255697,Healthy
Prevotella_micans,0.07303370786516854,4.090201846925767e-05,Healthy
Prevotella_multiformis,0.3707865168539326,0.0003272881485348554,Healthy
Prevotella_multisaccharivorax,0.38764044943820225,0.00034232358257064825,Healthy
Prevotella_nanceiensis,0.42134831460674155,8.000925646636813e-05,Healthy
Prevotella_nigrescens,0.14606741573033707,5.3482005467582706e-05,Healthy
Prevotella_oralis,0.11797752808988764,6.526075730242146e-05,Healthy
Prevotella_oris,0.20786516853932585,0.00011494962669202594,Healthy
Prevotella_oryzae,0.1853932584269663,7.86101413338044e-05,Healthy
Prevotella_oulorum,0.21348314606741572,8.11336962629245e-05,Healthy
Prevotella_pallens,0.42134831460674155,8.316851528359491e-05,Healthy
Prevotella_paludivivens,0.08426966292134831,2.1324249078429185e-05,Healthy
Prevotella_ruminicola,0.20786516853932585,5.180098272326453e-05,Healthy
Prevotella_saccharolytica,0.23595505617977527,5.058773465162228e-05,Healthy
Prevotella_salivae,0.4044943820224719,5.002317647350198e-05,Healthy
Prevotella_scopos,0.37640449438202245,7.319714980110087e-05,Healthy
Prevotella_shahii,0.2752808988764045,0.00013533860231955272,Healthy
Prevotella_sp_oral_taxon_299,0.20786516853932585,6.720908037298388e-05,Healthy
Prevotella_stercorea,0.9606741573033708,0.014764782470700085,Healthy
Prevotella_timonensis,0.8314606741573034,0.0002557677480294487,Healthy
Prevotella_veroralis,0.29213483146067415,5.188291603552675e-05,Healthy
Prevotellamassilia_timonensis,0.9325842696629213,0.007023845443664046,Healthy
Propionibacterium_acidifaciens,0.033707865168539325,2.7152424679486066e-05,Healthy
Propionimicrobium_lymphophilum,0.0056179775280898875,1.4051644972354728e-05,Healthy
Propionimicrobium_sp_Marseille-P3275,0.06741573033707865,1.2993894105157703e-05,Healthy
Proteiniclasticum_ruminis,0.07303370786516854,2.5829045945665224e-05,Healthy
Proteiniphilum_saccharofermentans,0.028089887640449437,7.614275303713043e-05,Healthy
Proteus_mirabilis,0.028089887640449437,0.00033802478668434503,Healthy
Proteus_vulgaris,0.028089887640449437,5.6160723489604934e-05,Healthy
Provencibacterium_massiliense,0.9382022471910112,0.00021844462440276973,Healthy
Providencia_alcalifaciens,0.0056179775280898875,0.004020399996831293,Healthy
Providencia_rustigianii,0.0056179775280898875,2.0034479011289525e-05,Healthy
Pseudescherichia_vulneris,0.0056179775280898875,3.276667656890614e-05,Healthy
Pseudobutyrivibrio_ruminis,0.1404494382022472,2.1453724206677113e-05,Healthy
Pseudoclostridium_thermosuccinogenes,0.028089887640449437,1.7877124939491013e-05,Healthy
Pseudodesulfovibrio_profundus,0.0056179775280898875,1.2442039538359207e-05,Healthy
Pseudoflavonifractor_capillosus,0.9943820224719101,0.0006710792956580564,Healthy
Pseudomonas_aeruginosa,0.033707865168539325,0.0003872200648522733,Healthy
Pseudomonas_balearica,0.0056179775280898875,1.3093590181961085e-05,Healthy
Pseudomonas_citronellolis,0.0056179775280898875,1.963552870668224e-05,Healthy
Pseudomonas_fluorescens,0.0056179775280898875,7.872905208934241e-05,Healthy
Pseudomonas_fragi,0.016853932584269662,9.33794920170896e-05,Healthy
Pseudomonas_mandelii,0.0056179775280898875,1.246289939466201e-05,Healthy
Pseudomonas_moraviensis,0.016853932584269662,1.960266963182657e-05,Healthy
Pseudomonas_oleovorans,0.0056179775280898875,5.9251616521021774e-05,Healthy
Pseudomonas_psychrophila,0.0056179775280898875,4.307975894605373e-05,Healthy
Pseudomonas_rhodesiae,0.011235955056179775,2.0943465871657718e-05,Healthy
Pseudomonas_savastanoi,0.0056179775280898875,3.9873072316703816e-05,Healthy
Pseudomonas_sp_FDAARGOS_380,0.016853932584269662,0.00016918685333851507,Healthy
Pseudomonas_sp_HLS-6,0.0056179775280898875,0.0001036875683136305,Healthy
Pseudomonas_sp_TMW_21634,0.016853932584269662,9.545447193984942e-05,Healthy
Pseudomonas_sp_VLB120,0.02247191011235955,4.796422180393824e-05,Healthy
Pseudomonas_sp_WCS374,0.0056179775280898875,2.380118206363505e-05,Healthy
Pseudomonas_thermotolerans,0.011235955056179775,1.8364087354126037e-05,Healthy
Pseudomonas_versuta,0.0056179775280898875,0.00013126517411889805,Healthy
Pseudopropionibacterium_propionicum,0.0449438202247191,4.1551343020836144e-05,Healthy
Pseudoramibacter_alactolyticus,0.02247191011235955,1.6960576408172454e-05,Healthy
Pulveribacter_suum,0.0056179775280898875,1.1412765258671244e-05,Healthy
Pyramidobacter_piscolens,0.12359550561797752,0.000518226959280131,Healthy
Quasibacillus_thermotolerans,0.10112359550561797,2.8719871633408026e-05,Healthy
Rahnella_aquatilis,0.0056179775280898875,2.3084291252575962e-05,Healthy
Ralstonia_insidiosa,0.011235955056179775,5.6709177728246896e-05,Healthy
Ralstonia_mannitolilytica,0.028089887640449437,4.815217856726236e-05,Healthy
Ralstonia_pickettii,0.14606741573033707,0.0002705271771790609,Healthy
Ralstonia_pseudosolanacearum,0.0056179775280898875,1.1328317113406972e-05,Healthy
Ralstonia_solanacearum,0.0056179775280898875,1.1748194876479252e-05,Healthy
Raoultella_ornithinolytica,0.1853932584269663,0.002006533667955424,Healthy
Raoultella_planticola,0.15168539325842698,0.0001413548775973166,Healthy
Raoultella_sp_X13,0.1404494382022472,0.0014136824475207378,Healthy
Rhodospirillum_rubrum,0.011235955056179775,3.308889054393449e-05,Healthy
Riemerella_columbina,0.011235955056179775,2.0770711826677374e-05,Healthy
Rikenella_microfusus,0.7528089887640449,0.0007220070420354708,Healthy
Robinsoniella_peoriensis,0.028089887640449437,1.6482567023968088e-05,Healthy
Rodentibacter_heylii,0.011235955056179775,2.895000019648176e-05,Healthy
Rodentibacter_pneumotropicus,0.056179775280898875,3.0333091879224903e-05,Healthy
Romboutsia_lituseburensis,0.028089887640449437,6.615152827855528e-05,Healthy
Romboutsia_timonensis,0.6741573033707865,0.0005664142431272193,Healthy
Roseburia_faecis,1.0,0.00926612608098444,Healthy
Roseburia_hominis,1.0,0.003373610849940438,Healthy
Roseburia_intestinalis,0.9943820224719101,0.008212154965893524,Healthy
Roseburia_inulinivorans,1.0,0.013648086305135,Healthy
Rothia_dentocariosa,0.3089887640449438,0.00010100830606652655,Healthy
Rothia_mucilaginosa,0.8314606741573034,0.00033184698113549377,Healthy
Rufibacter_sp_DG15C,0.0056179775280898875,1.3584563252592375e-05,Healthy
Ruminiclostridium_cellulolyticum,0.0056179775280898875,1.185177271807775e-05,Healthy
Ruminiclostridium_josui,0.08426966292134831,3.973411570660719e-05,Healthy
Ruminobacter_amylophilus,0.0056179775280898875,3.42758330261065e-05,Healthy
Ruminococcaceae_bacterium,0.016853932584269662,5.748811236392162e-05,Healthy
Ruminococcaceae_bacterium_CPB6,0.056179775280898875,2.2824401284029836e-05,Healthy
Ruminococcus_albus,0.19101123595505617,3.211940831481739e-05,Healthy
Ruminococcus_bicirculans,0.8932584269662921,0.010131163046974508,Healthy
Ruminococcus_bromii,0.6910112359550562,0.000478880374186681,Healthy
Ruminococcus_callidus,0.9662921348314607,0.0008143914535942914,Healthy
Ruminococcus_champanellensis,0.6797752808988764,0.0005176308154112572,Healthy
Ruminococcus_faecis,1.0,0.005674441369274256,Healthy
Ruminococcus_flavefaciens,0.48314606741573035,8.020168586571545e-05,Healthy
Ruminococcus_gauvreauii,0.2640449438202247,3.6561072415675945e-05,Healthy
Ruminococcus_gnavus,1.0,0.009805390735764339,Healthy
Ruminococcus_lactaris,1.0,0.002723941559712587,Healthy
Ruminococcus_torques,1.0,0.004227039698500101,Healthy
Ruthenibacterium_lactatiformans,0.9943820224719101,0.0017928560513560652,Healthy
Salmonella_bongori,0.016853932584269662,2.654885777867211e-05,Healthy
Salmonella_enterica,0.19101123595505617,0.0002116878730939318,Healthy
Sanguibacteroides_justesenii,0.8033707865168539,0.00021211143876638237,Healthy
Scardovia_inopinata,0.016853932584269662,1.302444717856206e-05,Healthy
Scardovia_wiggsiae,0.23595505617977527,5.325215411999989e-05,Healthy
Schaalia_cardiffensis,0.0898876404494382,4.6185862164415455e-05,Healthy
Schaalia_meyeri,0.17415730337078653,4.4865510808474815e-05,Healthy
Schaalia_odontolytica,0.9775280898876404,0.0003130769264036477,Healthy
Schaalia_turicensis,0.09550561797752809,8.419879231667529e-05,Healthy
Schleiferia_thermophila,0.0056179775280898875,2.40180767082392e-05,Healthy
Selenomonas_artemidis,0.0056179775280898875,2.3172521787662822e-05,Healthy
Selenomonas_bovis,0.10112359550561797,0.00014508676786836687,Healthy
Selenomonas_ruminantium,0.033707865168539325,4.128059963160054e-05,Healthy
Selenomonas_sp_oral_taxon_126,0.0056179775280898875,2.5953664193003986e-05,Healthy
Selenomonas_sp_oral_taxon_136,0.028089887640449437,0.00012670725626227317,Healthy
Selenomonas_sp_oral_taxon_478,0.06179775280898876,9.204896782490656e-05,Healthy
Selenomonas_sp_oral_taxon_920,0.011235955056179775,1.426048466176295e-05,Healthy
Selenomonas_sputigena,0.033707865168539325,3.4009124268843736e-05,Healthy
Sellimonas_intestinalis,0.9943820224719101,0.0007352626226672489,Healthy
