SampleName,Absiella_dolichum_DSM_3991_strainDSM_3991,Acetivibrio_ethanolgignens_strainACET33324,Agathobaculum_desmolans_ATCC_43058_strainATCC_43058,Alistipes_finegoldii_DSM_17242_strainDSM_17242,Alistipes_obesi,Alistipes_putredinis_DSM_17216_strainDSM_17216,Alistipes_shahii_WAL_8301_strainWAL_8301,Anaerostipes_hadrus_strainBPB5,Anaerotignum_lactatifermentans_DSM_14214_strainDSM_14214,Anaerotruncus_colihominis_DSM_17241_strainDSM_17241,Angelakisella_massiliensis_strainMarseilleP3217,Bacteroides_barnesiae_DSM_18169__JCM_13652_strainDSM_18169,Bacteroides_caccae_strainATCC_43185,Bacteroides_caecimuris_strainI48,Bacteroides_cellulosilyticus_strainWH2,Bacteroides_coprocola_DSM_17136_strainDSM_17136,Bacteroides_coprophilus_DSM_18228__JCM_13818_strainDSM_18228,Bacteroides_dorei_CL03T12C01_strainCL03T12C01,Bacteroides_faecichinchillae_JCM_17102_strainJCM_17102,Bacteroides_fluxus_YIT_12057_strainYIT_12057,Bacteroides_fragilis_638R_strain638R,Bacteroides_fragilis_NCTC_9343,Bacteroides_fragilis_YCH46_strainYCH46,Bacteroides_nordii_CL02T12C05_strainCL02T12C05,Bacteroides_ovatus_V975_strainV975,Bacteroides_ovatus_strainATCC_8483,Bacteroides_pectinophilus_ATCC_43243_strainATCC_43243,Bacteroides_plebeius_DSM_17135_strainDSM_17135,Bacteroides_pyogenes_JCM_10003_strainJCM_10003,Bacteroides_salanitronis_DSM_18170_strainDSM_18170,Bacteroides_salyersiae_WAL_10018__DSM_18765__JCM_12988_strainDSM_18765,Bacteroides_stercoris_ATCC_43183_strainATCC_43183,Bacteroides_thetaiotaomicron_VPI5482_strainVPI5482,Bacteroides_thetaiotaomicron_strain7330,Bacteroides_uniformis_ATCC_8492_strainATCC_8492,Bacteroides_vulgatus_ATCC_8482_strainATCC_8482,Bacteroides_vulgatus_strainmpk,Blautia_hansenii_DSM_20583_strainDSM_20583,Blautia_obeum_ATCC_29174_strainATCC_29174,Blautia_obeum_strain2789STDY5608838,Blautia_sp_N6H115_strainKCTC_15426,Butyricicoccus_pullicaecorum_12_strain12,Butyricimonas_sp_H184_strainH184,Butyrivibrio_crossotus_DSM_2876_strainDSM_2876,Clostridiales_bacterium_CCNA10_strainCCNA10,Clostridium_bolteae_90A9_strain90A9,Clostridium_bolteae_strainATCC_BAA613,Clostridium_citroniae_WAL17108_strainWAL17108,Clostridium_glycyrrhizinilyticum_JCM_13369_strainJCM_13369,Clostridium_innocuum_2959_strain2959,Clostridium_phoceensis_strainGD3,Clostridium_scindens_ATCC_35704_strainATCC_35704,Clostridium_sporogenes_strainYHRaf325,Clostridium_symbiosum_WAL14163_strainWAL14163,Coprobacter_secundus_strain177,Coprococcus_comes_ATCC_27758_strainATCC_27758,Coprococcus_eutactus_ATCC_27759_strainATCC_27759,Dorea_formicigenerans_ATCC_27755_strainATCC_27755,Emergencia_timonensis_strainSN18,Eubacterium_eligens_ATCC_27750_strainATCC_27750,Eubacterium_hallii,Eubacterium_hallii_DSM_3353_strainDSM_3353,Eubacterium_ramulus_ATCC_29099_strainATCC_29099,Eubacterium_rectale_ATCC_33656_strainATCC_33656,Faecalibacterium_prausnitzii_strainA2165,Faecalitalea_cylindroides_T287_strainT287,Flavonifractor_plautii_strainYL31,Fournierella_massiliensis_strainAM2,Fusicatenibacter_saccharivorans_strain2789STDY5608849,Gemmiger_formicilis_strainATCC_27749,Hungatella_hathewayi_DSM_13479_strainDSM_13479,Intestinimonas_butyriciproducens_strainAF211,Lachnoclostridium_phocaeense_strainMarseilleP3177,Lachnoclostridium_sp_YL32_strainYL32,Lachnospiraceae_bacterium_Choco86_strainChoco86,Lachnospiraceae_bacterium_GAM79_strainGAM79,Lactobacillus_rogosae_strainATCC_27753,Marvinbryantia_formatexigens_DSM_14469_strainDSM_14469,Mediterranea_massiliensis_strainMarseilleP2645,Merdimonas_faecis_strainBR31,Odoribacter_splanchnicus_strainNCTC10825,Oscillibacter_sp_PEA192_strainPEA192,Parabacteroides_distasonis_ATCC_8503_strainATCC_8503,Parabacteroides_johnsonii_CL02T12C29_strainCL02T12C29,Parabacteroides_sp_CT06_strainCT06,Paraprevotella_xylaniphila_YIT_11841_strainYIT_11841,Pseudoflavonifractor_capillosus_ATCC_29799_strainATCC_29799,Roseburia_faecis_strain2789STDY5608863,Roseburia_hominis_A2183_strainA2183,Roseburia_intestinalis_L182_strainL182,Roseburia_inulinivorans_DSM_16841_strainDSM_16841,Ruminococcus_faecis_JCM_15917_strainJCM_15917,Ruminococcus_gnavus_AGR2154_strainAGR2154,Ruminococcus_lactaris_ATCC_29176_strainATCC_29176,Ruminococcus_torques_ATCC_27756_strainATCC_27756,Ruthenibacterium_lactatiformans_strain5851,Solobacterium_moorei_DSM_22971_strainDSM_22971,Subdoligranulum_variabile_DSM_15176_strainDSM_15176,Tyzzerella_nexilis_DSM_1787_strainDSM_1787
DRR127767,0.0017170413400592957,0.000821782455392579,0.0016424569214139515,0.0759131786020046,0.007499165204526447,0.08992325382005925,0.03704792192821742,0.016457713032379907,0.002382854690998968,0.011333672734423176,0.005815359145891761,0.000533309853974734,0.005634037767686361,0.0020910313655521616,0.011292841794896232,0.012852660814472621,0.0013985954757465425,0.0277912588748858,0.00025408061175102083,0.0021843939151944877,0.0010993542996134602,0.0005425149611387873,0.00037733377324625076,0.0017511012893486257,0.0014818208763188023,0.0015044005837927322,0.0009004403116162871,0.006274544414162998,0.00012187426107828469,0.0009082929587790179,0.0006268252448884305,0.005245502407426837,0.0039055024041629812,0.004213230966289347,0.02680735573414303,0.003170111803792661,0.002715568623966625,0.0015692299400745424,0.06284428606246362,0.004723440730452842,0.0007849850583345673,0.0006500146132737618,0.003960088254627071,0.001205934155701223,0.011892840048448344,0.0033930885236775105,0.001638755925186272,0.0003313329105871894,0.0015395681593940466,0.0006781611011082213,0.008430014866454463,0.0007023761164901027,0.0022120816805888525,0.0015234553055274618,0.000951137538816079,0.0030628640155311504,0.010882173755265396,0.012132545262505868,0.0020133392437872715,0.010406747942859436,0.01660092683756,0.0016038276577969564,0.002998898929267493,0.014016235135563472,0.03192196401487706,0.003220553420284637,0.004275248547229937,0.002385491652000163,0.03472450259683555,0.03929380162746061,0.0007488571446422935,0.007974875139370735,0.0010963730716820295,0.00042233919096327274,0.005430075473464828,0.038782074291419846,0.0007823244807613306,0.0004749375938729563,0.00407294073670265,0.0010156315374169457,0.009206465726058497,0.027290486406447528,0.003971782387733285,0.01172486684496648,0.07226319363891637,0.027013875400310146,0.0033089990699644335,0.003113753846884985,0.005267090516768482,0.004291209866361207,0.0048210875676374144,0.025278805010078086,0.0030075573885931513,0.001358952417504846,0.04180531244825861,0.012785239791387612,0.0005902613611662192,0.002498063930050429,0.00480027082729184
DRR127774,0.0010144993415378708,0.00016521828455095104,0.0005938084672437425,0.00408445748151928,0.005763052314515644,0.0041096466865293635,0.003709514173481586,0.0027092514035910453,0.0004850597121332334,0.0006826298377958038,0.0012921976965185383,0.0005965455454917573,0.023755062672148098,0.004376013196052674,0.0002729628556099277,0.010074956012870123,0.005932473331065317,0.0030821306642800795,0.0003839486957451894,0.0026803998376185084,0.00041438984174435004,0.0001671815330107072,0.00029335694107650756,0.00022631644340655348,0.0024884767397099945,0.0024995205991144975,0.00177580841274222,0.010957179304351064,0.00037819131105749963,0.0008649390318993371,0.0015561868570004214,0.16096954950615514,0.013588647914742902,0.012667637343759289,0.03104347706770961,0.022491494394297887,0.025929917379768345,0.0015588569762253778,0.051721497190921784,0.05808981827547855,0.0006709600059767361,0.0006609128158411837,0.006246779416434392,0.000421004795909118,0.004734211287019341,0.001517340230448806,0.0007653882097151366,0.00030033885623483535,0.0022046258441931303,0.00015297790960416943,0.00252530701033218,0.0009910868232097577,0.005558572194274684,0.0005798694718802274,0.0006258709376186857,0.010015862756026015,0.0009094332096699002,0.013235397019768672,0.0005291464597416311,0.004057866396468898,0.004091495415826224,0.01512871723724917,0.010843638732173656,0.0018943201201702341,0.11648395889777681,0.0004187538040829699,0.003847934391761711,0.000687583766369735,0.047830095955546055,0.013604343874948186,0.0005783452848691309,0.0006764156929374543,0.00025985886106916466,5.974726882252343e-05,0.0018716256340240147,0.010217467817255951,0.000536755206223858,9.552247966948212e-05,0.003621858938185088,0.00023323858817254607,0.003544568293223316,0.004169858661415145,0.004571723064673375,0.011000596241221863,0.017751830190170674,0.005012502810746476,0.0008457471695226491,0.05084514290937933,0.0036424475849163073,0.0030827013300126454,0.060723371960896166,0.003278680662095058,0.001420774369169388,0.0008617130585848512,0.05105180112617021,0.0015767821935106627,0.0004903806960610368,0.0019975697768809418,0.009000907009377597
DRR127789,0.00031328581263300397,0.000132915170039062,0.00046463224921714056,0.00646367992302692,0.02921792577363493,0.026024968057141815,0.013917223216662004,0.00036068783835169,0.0031106165808417957,0.0012435318014704184,0.0052962826687057525,0.001874837238920318,0.021670709148697162,0.004610665236737799,0.0367464165933609,0.011254190322277004,0.006447461558492253,0.11586320797493349,0.0011554580721781355,0.003958003237000602,0.0017323707579869506,0.00014368950515139867,0.0006582689432608974,0.005302649190419128,0.002780528990052699,0.0027291288018813486,0.00043571377706315715,0.04052254802285778,0.00030239489117557826,0.002139579620142637,0.004591498840991605,0.002757030429810462,0.001315161636613833,0.0009075095745144147,0.2526339288777045,0.008468468126284726,0.011745165884077478,0.0005656322467050192,0.002024402949776235,0.00883768676398309,0.0006374407602165385,0.0012300745150259711,0.004040661941648941,0.00035128100458365507,0.007550425772179257,0.007687492458203177,0.0019826428492376214,0.0007066374026207568,0.0038194336197784422,0.00029330465880155436,0.01519858616648067,0.0019237150514481078,0.0012273173719286675,0.0005577707334000465,0.00036937415725313814,0.002471233953495915,0.00037479937616028834,0.003633079537476577,0.001074047442475023,0.000177494121387188,0.005868441536391614,0.0007533005895518778,0.00044662474985829943,0.017158891577234044,0.013722987626688022,0.06290621967907593,0.003625235405595455,0.00349800821939214,0.001244342547805323,0.01106036988398343,0.00048841182988192,0.0021402278012439455,0.0021935102345828927,0.00010164472084220796,0.0003893604138905995,0.001349215420877305,0.00027094564851475717,9.675122278760174e-05,0.011750565121870454,0.0030850726498886935,0.0025942364693925675,0.011144259479131354,0.014287821483967072,0.01978710020354921,0.021639779600688774,0.028263179146650295,0.004283464831454235,0.000884263893084105,0.0024201778733721055,0.0004611668862138864,0.0009264984458441469,0.023517274440403586,0.0008930367235410859,0.0005470146025244207,0.013904207994337022,0.011824857469270405,0.00020402942283818221,0.002072387734412332,0.00216824722079194
DRR162777,0.0005349425315799838,0.00012906561324874696,0.000570840419515106,0.0007283187144411198,0.00037418349649551803,0.001993326666007923,0.0013901675515987756,0.07018567800161679,0.0003609847784953101,0.00040357782157434514,0.0002588302505918207,9.43431964428331e-05,0.025813284584369465,0.012178437041333503,0.00012214037153103434,0.03221341320306766,0.0013107434088726786,0.24023411624436744,0.00145282959062048,0.0011330019436711944,0.004085224831279464,0.006195840653401989,0.005582928351978313,0.0006850405236211434,0.008930365764264814,0.008957362040679623,0.0008594984292380753,0.010946025888662727,0.00022399247465238002,0.0005579789423633387,0.0007518575151752708,0.009078226532798592,0.00652984660775392,0.005658618814216533,0.10140083964260609,0.010800928144896128,0.004900918625595813,0.0006191816300384667,0.00838313356202855,0.059122494597787144,0.0005538937910263603,0.00015978116927993578,0.0004287715048015999,0.00028664943353386976,0.0009621699602622322,0.0009954852188199662,0.0038912648391152657,0.0003576372562267708,0.0009104739249915591,0.00047643846454719697,0.0007027356286774561,0.00013099851832327458,0.0006544752260129024,0.0018362707076450087,5.662509057736916e-05,0.002531005915663356,0.0005604749250813186,0.003016000650182702,0.00034847346963606617,0.028367333780805026,0.0014491474742321135,0.015312432787915825,0.0012538557764498024,0.0012789604630768843,0.02433829240138171,0.0003235264063645921,0.008252354493753904,0.0005332061211819921,0.0686534718927727,0.002340654617480449,0.0004201672425436977,9.58271490660107e-05,0.00013705266781448581,7.390824986057725e-05,0.00062084663959774,0.012877854991589785,0.0007043254987196258,8.610896473131801e-05,0.0013679131563195247,0.00025224812197040746,0.0006586779078355258,0.0004588602405707842,0.0006839672881034285,0.011347149786082771,0.018898351299795856,0.00032329417317823267,0.00011452180272910593,0.022046508790816172,0.0011876159955759016,0.029811921716342504,0.0018412187966312227,0.05783302014114834,0.010050318117168567,0.001137152832347965,0.00502283248202523,0.001043436363891663,0.0003273336721304882,0.00048370006206238154,0.0033784749370513577
DRR162778,0.0009201166668198537,0.00018700579638881323,0.00030658123231418037,0.002193738233226826,0.00491425973839766,0.06863336343757277,0.029258592915533368,0.0055786943616611155,0.0006590033880136613,0.002269019844703957,0.001355562720084246,0.0002509145727070393,0.005932819416118349,0.003970278745424725,0.0885424857835768,0.005431924577996322,0.002083773340568977,0.12066782949463854,0.0006917469632919047,0.0026043468721035985,0.004635152688633965,0.002764343557766584,0.01385785246947443,0.0009769417512203885,0.01269836136663618,0.012736594131331882,0.0012344937016548615,0.010011135947248555,0.00018182870666015957,0.0007515256293374208,0.015159376030353925,0.0037224581419971893,0.008603442908772161,0.010309465170963475,0.10949873828819465,0.0035091422786817923,0.0032695467443119085,0.0005151766535818613,0.0034414041860771076,0.014646772684310966,0.0003175840218887791,0.00024276904307753012,0.008038789131852029,0.0006826196584440921,0.0038281530034770437,0.0008375415097544438,0.0006150195898707891,0.00028881411531395216,0.0011211136815702373,0.0011880039616754578,0.0016049191697833753,0.0001370066836767747,0.002295200013764371,0.0010242900349475075,0.0009000578538394463,0.005543245618541914,0.000347390160760465,0.011813878137645372,0.0004474213639030981,0.0393692766769699,0.0018090246333694426,0.0017671227290797396,0.0031400202863720787,0.023699553257410313,0.09079011609824472,0.0009099478650579472,0.003984308907136771,0.0006789979049257453,0.010186898681073024,0.016704765437856633,0.0008904375404430131,0.005293715165941874,0.0002514456773310626,6.624905166057299e-05,0.00043795468506429045,0.0435215758650308,0.001564800106365335,0.0001616282561708056,0.00037712130510578976,0.0003078792869898716,0.006670775407812103,0.004761839836202238,0.00877991067402222,0.027268362036371018,0.017161913885801353,0.00011322591834424784,0.0015183293580537515,0.001550276481211457,0.02286999928436009,0.0012511554228529986,0.0037011456372953136,0.026760078204798383,0.0007186961863007024,0.0005513967829992495,0.0017506056027650418,0.0035692104175870827,0.0005410392890541062,0.0015254860930320993,0.002774086171398082
DRR162779,0.0006421223465447196,0.00025130387803764647,0.0005983910086612383,0.014547448461412036,0.0004732808622434731,0.0013862783975228021,0.0057473997537909995,0.019192845709464702,0.0156510256121708,0.0015540804883561218,0.000644319532468036,3.778942616087952e-05,0.0010667119074614134,0.004861244323337625,0.010403597173838099,0.015169807180873573,0.00500029867674797,0.0172907377163537,0.0006253023237665617,0.0014210218395204327,0.00912388773844377,0.006977229249681938,0.032605441697440646,0.0003311079835123469,0.012266381227653587,0.012315663413407325,0.0015373787131859956,0.020496720077395048,0.00015708739370385541,0.0004994907729822982,0.0006219667320957269,0.004894079241542593,0.013466340681325859,0.011567925796680917,0.025691919178367852,0.15135947610919734,0.12118978544610244,0.002458830625789125,0.004020072237757384,0.02739420289972265,0.0016846820042428269,0.0001565676120391139,0.0005280546360826625,0.00017499680663152271,0.0010382392201901205,0.016606344489046354,0.005100496199330748,0.0014500230604963537,0.020167135665363194,0.0015146874307644142,0.004277733113643155,0.006636847694090911,0.0004793522537090848,0.015534764170643782,0.0002582716028327509,0.0016608416522644717,0.00014017873825682983,0.014335129508999971,0.0006520630401762785,0.000483773127993372,0.013341197646607744,0.0015903665165345855,0.006362640721391166,0.04058575847035234,0.00319222666384236,0.001655413781639157,0.020758852880703876,0.0006209089930388762,0.0061022250571332835,0.0009269811986464193,0.0003982423477707957,0.00043808940919255344,0.00013270359014623276,0.0007797871202448529,0.0012145914642197877,0.003507211710742043,0.0001643949602113448,8.324108342339098e-05,0.0005563324507553801,0.0001572412581743424,0.004385648902318854,0.006594230490864813,0.0006016065975181353,0.004138172703216091,0.004144763619951465,0.0002258287924274321,0.0005129268710963316,0.001385048303256182,0.0006648645423822854,0.0067603209476138175,0.01882767569039425,0.0022516011978102554,0.058658821572061384,0.0024233978295505653,0.10079505783128294,0.004110708734114168,0.000664811064108747,0.00047895934234604495,0.011386971781396246
DRR171459,0.0008703756380025552,9.637419422051708e-05,0.0006089806296675626,0.00021438921356169795,4.389490143639155e-05,0.003628336674750336,0.00017186115126301152,0.012507887269347678,0.0003007965276297282,0.0004912422237535099,0.000250327796469155,0.00010046172829450633,0.0005229259619447359,0.015120226923700726,0.000161254475154199,0.006809138909476627,4.9833103842605435e-05,0.20475621374383826,0.0016372568417913733,0.0008910856046654457,0.04196378741983709,0.03663586882420935,0.037822758766030716,0.0011623062682390992,0.04240789929365013,0.042553765979419865,0.002918726456854603,0.006689768447275692,0.00029492652776972055,0.0011020732083831016,0.0031166819280213994,0.0017590495303889966,0.020969047404535007,0.013184334627014238,0.0442338039040837,0.013723501823524673,0.008092050428281924,0.002561789862591212,0.00530919706408338,0.03225523135355626,0.0003708088433233497,0.00021243728134641315,0.0016065779502286057,0.00019114208629097168,0.0011188970588141734,0.001370910507794928,0.0006122100960141369,0.00013141864545143675,0.0024263476321059805,0.0004125032718731645,0.0005522041765661691,0.00014481023474752282,0.01226490909911828,0.000377872288434459,0.0007780527081201309,0.0027017951898093977,0.0001564622736548705,0.02341376016467402,0.0003319559332768208,0.10217653871119606,0.002269801091943467,0.005270131477006161,0.011791126755835553,0.03170324977971008,0.04959063255433359,0.0008315695257191714,0.00039834686235875585,0.0002477684841958085,0.0206318694858054,0.015251205800820058,0.0002902541247517165,0.00023658231197344815,0.00013315179746873888,5.375446903775823e-05,0.00748671635985418,0.005343498531488066,0.0004437364780172184,7.296903788093232e-05,7.898342022280284e-05,5.215475472961569e-05,0.00045237049692993097,0.0005015361312419469,0.0016935857949749585,0.00067590515036553,0.005875254843519861,7.54357263622746e-05,0.00044580646622079036,0.002735440347923311,0.003159737811535429,0.02281499694200905,0.024285648351349037,0.0032558712488497447,0.005504148676894504,0.0007728279371680663,0.010585625365112521,0.0008296627645488949,0.000494573052897266,0.0007990927254887091,0.003523930280053932
DRR171472,0.00041764968019876843,0.00018159964051606012,0.00034032397122950135,0.0015919721550813081,6.069165110291856e-05,0.00495149389640954,0.0010366048588570861,0.012942984502053442,0.00019672467430243963,0.0015228991130233512,0.0004007574534867532,0.00022571340105783104,0.010612839016855351,0.0018982912802727795,0.0005239547677142303,0.024161609970683628,0.00417392194750396,0.012190344548075509,0.0008498273084873754,0.003673634670641527,0.00021280888726426362,0.0001707564858758182,0.0005444769252415278,8.839646829188373e-05,0.0054875346749932545,0.005509971523277651,0.001047540232153031,0.023812337328779125,0.0001526448539217779,0.0017309822968381986,0.0036225362918046954,0.229553257550594,0.004101329381931237,0.0028948935600761304,0.08093960670044333,0.12719865440320782,0.11398026518013263,0.0009597181799500373,0.0059528683514325385,0.0059313469268172615,0.00017172358807191702,8.817591535368623e-05,0.0019575835987160448,0.00038245445132236285,0.0011179812333510252,0.0010743242865432065,0.0014742977625098008,0.0005135292451882991,0.0009498663182929013,0.00039859060048394413,0.0022467135462554844,0.0004029124950679336,0.0027120831494315454,0.0007287304987682409,0.0006815683519763213,0.001377618593872456,0.000263846796645853,0.009893220630429182,0.00024367392581750908,0.0008691296772890355,0.0005162289565883957,0.00013436857195137127,0.0008076842530975125,0.026799320387679147,0.00592634108796168,0.00037361326507683685,0.008412653305876643,0.000189195035095973,0.007580999206292103,0.014279113175069606,0.00036758527058259905,0.0003038927624732991,8.835506643816243e-05,5.261389158368334e-05,0.0004918700262248178,0.002123103680448488,0.06435801081607315,6.34891888796636e-05,0.012917230747065644,0.00017805735033677917,0.0006789600574101662,0.005962074013681372,0.004974646527450176,0.014860116793208453,0.011330660965609939,0.0004024171144763336,0.0002790583656324272,0.04612111263875597,0.0008246857610085132,0.001330316801318347,0.014588547464452229,0.01205139993703469,0.006505122437710565,0.0004175507277448803,0.00663015214396042,0.0004172270208652736,0.0008908123394736312,0.0007879076002690993,0.0015897158691757945
DRR171519,0.00038537428337376305,5.41241650450834e-05,0.00032649890271144036,0.00045303215481630514,0.00013039536306822536,0.0005285731917578348,4.060652649115501e-05,0.001534118158119361,0.00033503396207533594,0.0007944435279395736,0.0003327623842450247,0.0003036666715389672,0.0010715475208138375,0.03884128277673467,0.00031782265927785924,0.018201323176143255,0.012544985344443595,0.009014959057867884,0.0006963101112428165,0.006265964178445892,0.007376575573679034,0.005027838582149525,0.008683037426499578,0.0006749600679614068,0.021384733281284433,0.0214155251145936,0.0005799441993403403,0.24384936511633984,0.0009146977748312514,0.0019466315520936148,0.006003773703364871,0.008625328558634137,0.0056323301523570025,0.0062650266768809046,0.029801506975674897,0.13606147107045563,0.09029808099734435,0.0006864633644821892,0.000694500764666472,0.0018376044378361292,0.0003137639210616484,6.427753345121902e-05,0.002899061581017151,9.372363588551262e-05,0.0031395665288733512,0.006654398491152896,0.0008830225489036234,0.0021427326850390854,0.0009391070426820077,0.000160736339984143,0.017279765982371822,6.697870976215245e-05,0.0009417024983874861,0.00310393065169626,0.0035959709457091607,0.001231106833700586,9.59214895945632e-05,0.001482999252710471,9.548154218323657e-05,0.0001502859085852164,0.0009611356251297682,0.0020348471343921266,0.0004539261662712421,0.009913695193268388,0.00047774982727032724,0.0005958689498393606,0.01457599977691784,0.0005924622362809687,0.003971323264818332,0.0071934415277548625,0.0005041018989467262,0.00029153811127441117,6.216022813422035e-05,0.00011968611892199552,0.0010519693255752614,0.003100427257064159,0.0040379065268791635,0.00015841347517739533,0.0018277531792695596,0.0001386434777383504,0.0028646475539435717,0.0010013582322229838,0.041826309093635695,0.006031811199766121,0.06417991755726017,0.02831446613339163,0.00035372355046657896,0.0007370415721164966,0.00045354239116649967,0.0004099420443275787,0.010234365450144554,0.001174600997975236,0.01974911725392182,0.005195611109937249,0.02263377836219964,0.004773561984945385,3.7850916022265e-05,0.000424081713083445,0.0022744699531759747
DRR171661,0.0006807891632914633,0.0002657519853935373,0.0014648943855500778,0.12200120899834993,0.008960374371295609,0.04936104336377935,0.07663133028078493,0.024794298110903126,0.0026299284981137466,0.0023463849857071847,0.006566506393112824,0.0015287076089884886,0.018130997486205922,0.007499486011882443,0.0010595073819648208,0.025652398741248646,0.0037967551048410145,0.15950365750967527,0.0007545212366318399,0.0030450826516239446,0.002463496325092203,0.000780532238143639,0.0005843487590616742,0.0021253660845628386,0.003202378748431846,0.0032268649190962968,0.0013058226236553098,0.012947443193260308,0.0002689471984389363,0.0003577572852854716,0.0013471750487494788,0.015894406650162084,0.005431841377324067,0.0031717397385896285,0.03752106043655004,0.01984501834129385,0.021864779400381087,0.003354525017776798,0.0085656334303982,0.018640074338671084,0.0008857540073173053,0.0012873563934613617,0.0041183814050406355,0.0005917995467282852,0.012059078369474948,0.0014023750405897206,0.0007137754931633889,0.000985112230800038,0.0013073689361207401,0.0004120892540674065,0.006834515317331334,0.001554139204383106,0.00013699994117117082,0.000559203101327815,0.00023108640800271427,0.0010206221597793106,0.00029507723542224174,0.003621441555977749,0.0019227498596373392,0.002354491928555565,0.018957421413656233,0.0020175860610846283,0.004684654620974344,0.0011893993780317943,0.022573253936344736,0.0024483091415519287,0.005595286968171569,0.003783911783035771,0.032960930281705755,0.002119331722740489,0.0009662827861189584,0.0010294811067630813,0.0024059107767686163,0.0003368762967750335,0.0011048303431413695,0.02378613383305731,0.0013009422352429922,0.00027162701212989814,0.0031095832971299894,0.012869933213183556,0.007085346426104587,0.010523199396870292,0.004570989056112477,0.0016365753750086725,0.01080961596408294,0.0006075747099337375,0.005975978878559241,0.0014225085371134512,0.008700971524090472,0.0011665074739995657,0.006755113868922517,0.0024815876413102856,0.025222949693171324,0.00048809565222585006,0.03603600048571024,0.0029750852876874808,0.00033529572646430353,0.0030441724025985694,0.004784492879804743
DRR171665,0.0002696776576854233,0.00013446405971696455,0.00037378211004921873,0.000652898715801165,0.000826026953779049,0.005472701019459475,0.0007707417794733583,0.017796682637581274,0.0002839951352276981,0.0003893480692279003,0.0006243963241904679,0.0002586498309193456,0.040580400294935856,0.03440316737764861,0.0004416143430133804,0.012564250763544987,0.024150066550403,0.010203120742486608,0.0003257708514279152,0.014780945181240748,0.0008879215161436433,0.00045798476877434506,0.0005100923964951413,0.0014435527100142703,0.0216700164974457,0.02177034730392497,0.00048656569861736795,0.02509444303990712,0.001542711527162852,0.0016169393920692338,0.004723516103315801,0.0035229023382894703,0.0014956920236534948,0.001269279841186289,0.1977187467704983,0.13757171930497875,0.08367999468121617,0.005723444661766852,0.0029891261982472124,0.01535726993533571,0.0004880568838968554,0.00013524243982246048,0.003042566587426971,0.00013076056650303464,0.0010471748952351173,0.0014211975304925701,0.009997815061177475,0.0042098107731178116,0.002410540900415112,0.0003347153394724301,0.000446440061112625,0.0009237541493322743,0.0002870096457062649,0.0067039254747206034,6.50485654057194e-05,0.0018715808449590542,0.00010996261906146188,0.0018519086460422629,0.0001826300597254455,0.0002142458185942876,0.006795319090520629,0.001709303994178203,0.002257428395669418,0.012784407355476724,0.0012354334827788633,0.0004082814798268904,0.013435504627338382,0.00031785513360394705,0.009610843204919941,0.03345343479461162,0.0009304955055571891,0.00020187510663184475,0.00016703981145380434,0.00045325481002172205,0.0006667837776640039,0.0009330086925883677,7.614715635593746e-05,3.696689808599885e-05,0.00044034476555827114,0.0011372866283235054,0.0034651876669606328,0.01357590993981351,0.015449550239766118,0.0006373296182977181,0.026736490681115735,0.00015030210506409932,0.0005714186632854179,0.0008851299025052971,0.0006883868038798942,0.0009150881010446677,0.019236892484771777,0.024393308049363176,0.012590124076762006,0.0010502793965293435,0.054079936866711066,0.0030278667771182145,0.0006339027188963554,0.0007246391143702131,0.0034278881135044155
DRR171666,0.0005971231216243193,0.000415820293468722,0.0004995844577616058,0.015677810757100355,0.005100395889780218,0.03763201240905305,0.009855788275834613,0.009728323235432764,0.0013946074553504062,0.0028973257818762058,0.0016765604580420536,0.0014943829005860476,0.0022686923861818305,0.004509565214035172,0.01435218715566987,0.010923388547549867,0.015974424286575212,0.09539289219646319,0.0005425784111541309,0.02378494025398041,0.0009744112358686806,0.00024635036136914777,0.0007425096970171487,0.001665099604751966,0.0065378633977619845,0.006550702663727232,0.001879396526483453,0.13741755126741345,0.00021220866933876814,0.0014330833154593613,0.016984272812527557,0.040498279649123725,0.005977501998727404,0.0043816958388542306,0.135406619004174,0.009070185239985972,0.009318768317949422,0.0008331456595817473,0.010680229570486413,0.005969710605845873,0.0006243414073503074,0.0004938109851998638,0.007106776730661994,0.0016322106028088701,0.0024360767640290797,0.0005446260510711856,0.00039012815147159937,0.0005713440203050578,0.001054615608907605,0.000253347624542319,0.007020401513014465,0.00021605680652732117,0.00040541560658876485,0.0010224411591952933,0.005065295857532053,0.0029103185455096737,0.001041333378197609,0.008704865126074723,0.0004141813817316727,0.0010173138113765405,0.0073723151552138625,0.0013144468974969521,0.0024124421806553547,0.06018558547323599,0.011556233709055083,0.0009917445324651984,0.003195912661923702,0.0009593784032447191,0.004641090737354564,0.02952690578337625,0.000307038979231694,0.0016538244188306552,0.0008374763859668284,6.307967085969605e-05,0.0020687102097267846,0.05381111155487127,0.0038315804520885027,0.00012117224832596476,0.0014970730912986666,0.007962096907653876,0.005336725076372794,0.014849411627490528,0.011900213656900905,0.01165213493326794,0.015255223247547136,0.0004400975232280803,0.0018984350928420587,0.0029839508624610093,0.007948800182917172,0.0034993939730888044,0.007084232899164697,0.014418194831448046,0.002440819471059415,0.0006843616864332225,0.002428189752458565,0.002732296543708202,0.0008855605859564991,0.0013314338358118467,0.003498414708903813
